 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  30.235      0.8700E+04      0.8700E+04      0.8700E+04      0.1489E+05      0.1489E+05      0.1489E+05
  30.255      0.9707E+04      0.9707E+04      0.9707E+04      0.1346E+05      0.1346E+05      0.1346E+05
  30.274      0.1072E+05      0.1072E+05      0.1072E+05      0.1148E+05      0.1148E+05      0.1148E+05
  30.294      0.1189E+05      0.1189E+05      0.1189E+05      0.5417E+04      0.5417E+04      0.5417E+04
  30.313      0.1307E+05      0.1307E+05      0.1307E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.333      0.1426E+05      0.1426E+05      0.1426E+05      0.9674E+04      0.9674E+04      0.9674E+04
  30.352      0.1511E+05      0.1511E+05      0.1511E+05      0.2264E+05      0.2264E+05      0.2264E+05
  30.372      0.1563E+05      0.1563E+05      0.1563E+05      0.3646E+05      0.3646E+05      0.3646E+05
  30.392      0.1564E+05      0.1564E+05      0.1564E+05      0.4597E+05      0.4597E+05      0.4597E+05
  30.411      0.1549E+05      0.1549E+05      0.1549E+05      0.6073E+05      0.6073E+05      0.6073E+05
  30.431      0.1516E+05      0.1516E+05      0.1516E+05      0.7087E+05      0.7087E+05      0.7087E+05
  30.450      0.1483E+05      0.1483E+05      0.1483E+05      0.8175E+05      0.8175E+05      0.8175E+05
  30.470      0.1467E+05      0.1467E+05      0.1467E+05      0.9088E+05      0.9088E+05      0.9088E+05
  30.489      0.1451E+05      0.1451E+05      0.1451E+05      0.9850E+05      0.9850E+05      0.9850E+05
  30.509      0.1452E+05      0.1452E+05      0.1452E+05      0.1016E+06      0.1016E+06      0.1016E+06
  30.529      0.1453E+05      0.1453E+05      0.1453E+05      0.1060E+06      0.1060E+06      0.1060E+06
  30.548      0.1421E+05      0.1421E+05      0.1421E+05      0.1062E+06      0.1062E+06      0.1062E+06
  30.568      0.1371E+05      0.1371E+05      0.1371E+05      0.1044E+06      0.1044E+06      0.1044E+06
  30.587      0.1304E+05      0.1304E+05      0.1304E+05      0.9816E+05      0.9816E+05      0.9816E+05
  30.607      0.1220E+05      0.1220E+05      0.1220E+05      0.9306E+05      0.9306E+05      0.9306E+05
  30.626      0.1136E+05      0.1136E+05      0.1136E+05      0.8847E+05      0.8847E+05      0.8847E+05
  30.646      0.1052E+05      0.1052E+05      0.1052E+05      0.7711E+05      0.7711E+05      0.7711E+05
  30.665      0.9675E+04      0.9675E+04      0.9675E+04      0.7233E+05      0.7233E+05      0.7233E+05
  30.685      0.8999E+04      0.8999E+04      0.8999E+04      0.6597E+05      0.6597E+05      0.6597E+05
  30.704      0.8493E+04      0.8493E+04      0.8493E+04      0.5922E+05      0.5922E+05      0.5922E+05
  30.724      0.8156E+04      0.8156E+04      0.8156E+04      0.5926E+05      0.5926E+05      0.5926E+05
  30.744      0.7989E+04      0.7989E+04      0.7989E+04      0.4842E+05      0.4842E+05      0.4842E+05
  30.763      0.7821E+04      0.7821E+04      0.7821E+04      0.4845E+05      0.4845E+05      0.4845E+05
  30.783      0.7824E+04      0.7824E+04      0.7824E+04      0.4848E+05      0.4848E+05      0.4848E+05
  30.802      0.7827E+04      0.7827E+04      0.7827E+04      0.3971E+05      0.3971E+05      0.3971E+05
  30.822      0.8000E+04      0.8000E+04      0.8000E+04      0.3974E+05      0.3974E+05      0.3974E+05
  30.841      0.8174E+04      0.8174E+04      0.8174E+04      0.3976E+05      0.3976E+05      0.3976E+05
  30.861      0.8179E+04      0.8179E+04      0.8179E+04      0.3979E+05      0.3979E+05      0.3979E+05
  30.881      0.8183E+04      0.8183E+04      0.8183E+04      0.3439E+05      0.3439E+05      0.3439E+05
  30.900      0.8017E+04      0.8017E+04      0.8017E+04      0.3441E+05      0.3441E+05      0.3441E+05
  30.920      0.7850E+04      0.7850E+04      0.7850E+04      0.3443E+05      0.3443E+05      0.3443E+05
  30.939      0.7683E+04      0.7683E+04      0.7683E+04      0.2217E+05      0.2217E+05      0.2217E+05
  30.959      0.7345E+04      0.7345E+04      0.7345E+04      0.2219E+05      0.2219E+05      0.2219E+05
  30.978      0.7177E+04      0.7177E+04      0.7177E+04      0.2220E+05      0.2220E+05      0.2220E+05
  30.998      0.7180E+04      0.7180E+04      0.7180E+04      0.2222E+05      0.2222E+05      0.2222E+05
  31.017      0.7183E+04      0.7183E+04      0.7183E+04      0.2223E+05      0.2223E+05      0.2223E+05
  31.037      0.7186E+04      0.7186E+04      0.7186E+04      0.2224E+05      0.2224E+05      0.2224E+05
  31.056      0.7361E+04      0.7361E+04      0.7361E+04      0.2226E+05      0.2226E+05      0.2226E+05
  31.076      0.7365E+04      0.7365E+04      0.7365E+04      0.2227E+05      0.2227E+05      0.2227E+05
  31.096      0.7368E+04      0.7368E+04      0.7368E+04      0.2229E+05      0.2229E+05      0.2229E+05
  31.115      0.7373E+04      0.7373E+04      0.7373E+04      0.2230E+05      0.2230E+05      0.2230E+05
  31.135      0.7205E+04      0.7205E+04      0.7205E+04      0.2231E+05      0.2231E+05      0.2231E+05
  31.154      0.7037E+04      0.7037E+04      0.7037E+04      0.2233E+05      0.2233E+05      0.2233E+05
  31.174      0.6869E+04      0.6869E+04      0.6869E+04      0.2234E+05      0.2234E+05      0.2234E+05
  31.193      0.6528E+04      0.6528E+04      0.6528E+04      0.2236E+05      0.2236E+05      0.2236E+05
  31.213      0.6360E+04      0.6360E+04      0.6360E+04      0.2237E+05      0.2237E+05      0.2237E+05
  31.233      0.6018E+04      0.6018E+04      0.6018E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.252      0.5849E+04      0.5849E+04      0.5849E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.272      0.5679E+04      0.5679E+04      0.5679E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.291      0.5509E+04      0.5509E+04      0.5509E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.311      0.5339E+04      0.5339E+04      0.5339E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.330      0.5169E+04      0.5169E+04      0.5169E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.350      0.5171E+04      0.5171E+04      0.5171E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.369      0.5345E+04      0.5345E+04      0.5345E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.389      0.5520E+04      0.5520E+04      0.5520E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.409      0.5867E+04      0.5867E+04      0.5867E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.428      0.6214E+04      0.6214E+04      0.6214E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.448      0.6735E+04      0.6735E+04      0.6735E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.467      0.7256E+04      0.7256E+04      0.7256E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.487      0.7952E+04      0.7952E+04      0.7952E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.506      0.8475E+04      0.8475E+04      0.8475E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.526      0.9000E+04      0.9000E+04      0.9000E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.545      0.9353E+04      0.9353E+04      0.9353E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.565      0.9534E+04      0.9534E+04      0.9534E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.584      0.9541E+04      0.9541E+04      0.9541E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.604      0.9201E+04      0.9201E+04      0.9201E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.624      0.8686E+04      0.8686E+04      0.8686E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.643      0.8170E+04      0.8170E+04      0.8170E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.663      0.7479E+04      0.7479E+04      0.7479E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.682      0.6961E+04      0.6961E+04      0.6961E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.702      0.6442E+04      0.6442E+04      0.6442E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.721      0.5922E+04      0.5922E+04      0.5922E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.741      0.5577E+04      0.5577E+04      0.5577E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.761      0.5231E+04      0.5231E+04      0.5231E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.780      0.4884E+04      0.4884E+04      0.4884E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.800      0.4537E+04      0.4537E+04      0.4537E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.819      0.4365E+04      0.4365E+04      0.4365E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.839      0.4017E+04      0.4017E+04      0.4017E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.858      0.3844E+04      0.3844E+04      0.3844E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.878      0.3496E+04      0.3496E+04      0.3496E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.897      0.3323E+04      0.3323E+04      0.3323E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.917      0.3150E+04      0.3150E+04      0.3150E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.937      0.2976E+04      0.2976E+04      0.2976E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.956      0.2627E+04      0.2627E+04      0.2627E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.976      0.2453E+04      0.2453E+04      0.2453E+04      0.0000E+00      0.0000E+00      0.0000E+00
  31.995      0.2279E+04      0.2279E+04      0.2279E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.015      0.2104E+04      0.2104E+04      0.2104E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.034      0.1930E+04      0.1930E+04      0.1930E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.054      0.1931E+04      0.1931E+04      0.1931E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.074      0.1756E+04      0.1756E+04      0.1756E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.093      0.1756E+04      0.1756E+04      0.1756E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.113      0.1757E+04      0.1757E+04      0.1757E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.132      0.1758E+04      0.1758E+04      0.1758E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.152      0.1759E+04      0.1759E+04      0.1759E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.171      0.1759E+04      0.1759E+04      0.1759E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.191      0.1760E+04      0.1760E+04      0.1760E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.210      0.1937E+04      0.1937E+04      0.1937E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.230      0.1938E+04      0.1938E+04      0.1938E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.249      0.1763E+04      0.1763E+04      0.1763E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.269      0.1764E+04      0.1764E+04      0.1764E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.289      0.1764E+04      0.1764E+04      0.1764E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.308      0.1589E+04      0.1589E+04      0.1589E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.328      0.1413E+04      0.1413E+04      0.1413E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.347      0.1414E+04      0.1414E+04      0.1414E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.367      0.1414E+04      0.1414E+04      0.1414E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.386      0.1238E+04      0.1238E+04      0.1238E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.406      0.1239E+04      0.1239E+04      0.1239E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.425      0.1239E+04      0.1239E+04      0.1239E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.445      0.1240E+04      0.1240E+04      0.1240E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.465      0.1240E+04      0.1240E+04      0.1240E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.484      0.1418E+04      0.1418E+04      0.1418E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.504      0.1419E+04      0.1419E+04      0.1419E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.523      0.1419E+04      0.1419E+04      0.1419E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.543      0.1420E+04      0.1420E+04      0.1420E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.562      0.1421E+04      0.1421E+04      0.1421E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.582      0.1421E+04      0.1421E+04      0.1421E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.602      0.1422E+04      0.1422E+04      0.1422E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.621      0.1245E+04      0.1245E+04      0.1245E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.641      0.1246E+04      0.1246E+04      0.1246E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.660      0.1068E+04      0.1068E+04      0.1068E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.680      0.1069E+04      0.1069E+04      0.1069E+04      0.0000E+00      0.0000E+00      0.0000E+00
  32.699      0.8909E+03      0.8909E+03      0.8909E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.719      0.8913E+03      0.8913E+03      0.8913E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.738      0.8918E+03      0.8918E+03      0.8918E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.758      0.8922E+03      0.8922E+03      0.8922E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.778      0.7141E+03      0.7141E+03      0.7141E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.797      0.7144E+03      0.7144E+03      0.7144E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.817      0.7147E+03      0.7147E+03      0.7147E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.836      0.7151E+03      0.7151E+03      0.7151E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.856      0.7154E+03      0.7154E+03      0.7154E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.875      0.7157E+03      0.7157E+03      0.7157E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.895      0.7160E+03      0.7160E+03      0.7160E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.914      0.5373E+03      0.5373E+03      0.5373E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.934      0.5375E+03      0.5375E+03      0.5375E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.953      0.5378E+03      0.5378E+03      0.5378E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.973      0.5380E+03      0.5380E+03      0.5380E+03      0.0000E+00      0.0000E+00      0.0000E+00
  32.993      0.5383E+03      0.5383E+03      0.5383E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.012      0.5385E+03      0.5385E+03      0.5385E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.032      0.5388E+03      0.5388E+03      0.5388E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.051      0.5390E+03      0.5390E+03      0.5390E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.071      0.5393E+03      0.5393E+03      0.5393E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.090      0.5395E+03      0.5395E+03      0.5395E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.110      0.5398E+03      0.5398E+03      0.5398E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.130      0.5401E+03      0.5401E+03      0.5401E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.149      0.5403E+03      0.5403E+03      0.5403E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.169      0.5406E+03      0.5406E+03      0.5406E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.188      0.5408E+03      0.5408E+03      0.5408E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.208      0.5411E+03      0.5411E+03      0.5411E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.227      0.5413E+03      0.5413E+03      0.5413E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.247      0.5416E+03      0.5416E+03      0.5416E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.266      0.5418E+03      0.5418E+03      0.5418E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.286      0.5421E+03      0.5421E+03      0.5421E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.306      0.5423E+03      0.5423E+03      0.5423E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.325      0.5426E+03      0.5426E+03      0.5426E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.345      0.5428E+03      0.5428E+03      0.5428E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.364      0.5431E+03      0.5431E+03      0.5431E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.384      0.5434E+03      0.5434E+03      0.5434E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.403      0.3624E+03      0.3624E+03      0.3624E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.423      0.3626E+03      0.3626E+03      0.3626E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.442      0.3628E+03      0.3628E+03      0.3628E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.462      0.3629E+03      0.3629E+03      0.3629E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.482      0.3631E+03      0.3631E+03      0.3631E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.501      0.3633E+03      0.3633E+03      0.3633E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.521      0.3635E+03      0.3635E+03      0.3635E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.540      0.3636E+03      0.3636E+03      0.3636E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.560      0.3638E+03      0.3638E+03      0.3638E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.579      0.3640E+03      0.3640E+03      0.3640E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.599      0.3641E+03      0.3641E+03      0.3641E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.618      0.3643E+03      0.3643E+03      0.3643E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.638      0.3645E+03      0.3645E+03      0.3645E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.658      0.3646E+03      0.3646E+03      0.3646E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.677      0.3648E+03      0.3648E+03      0.3648E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.697      0.3650E+03      0.3650E+03      0.3650E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.716      0.3652E+03      0.3652E+03      0.3652E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.736      0.3653E+03      0.3653E+03      0.3653E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.755      0.3655E+03      0.3655E+03      0.3655E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.775      0.3657E+03      0.3657E+03      0.3657E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.794      0.3659E+03      0.3659E+03      0.3659E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.814      0.3660E+03      0.3660E+03      0.3660E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.834      0.3662E+03      0.3662E+03      0.3662E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.853      0.3664E+03      0.3664E+03      0.3664E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.873      0.3666E+03      0.3666E+03      0.3666E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.892      0.3667E+03      0.3667E+03      0.3667E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.912      0.3669E+03      0.3669E+03      0.3669E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.931      0.3671E+03      0.3671E+03      0.3671E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.951      0.3673E+03      0.3673E+03      0.3673E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.971      0.3674E+03      0.3674E+03      0.3674E+03      0.0000E+00      0.0000E+00      0.0000E+00
  33.990      0.3676E+03      0.3676E+03      0.3676E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.010      0.3678E+03      0.3678E+03      0.3678E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.029      0.3680E+03      0.3680E+03      0.3680E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.049      0.3681E+03      0.3681E+03      0.3681E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.068      0.3683E+03      0.3683E+03      0.3683E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.088      0.3685E+03      0.3685E+03      0.3685E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.107      0.3687E+03      0.3687E+03      0.3687E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.127      0.3688E+03      0.3688E+03      0.3688E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.147      0.3690E+03      0.3690E+03      0.3690E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.166      0.3692E+03      0.3692E+03      0.3692E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.186      0.3694E+03      0.3694E+03      0.3694E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.205      0.3695E+03      0.3695E+03      0.3695E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.225      0.3697E+03      0.3697E+03      0.3697E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.244      0.3699E+03      0.3699E+03      0.3699E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.264      0.3701E+03      0.3701E+03      0.3701E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.283      0.3702E+03      0.3702E+03      0.3702E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.303      0.3704E+03      0.3704E+03      0.3704E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.322      0.3706E+03      0.3706E+03      0.3706E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.342      0.3708E+03      0.3708E+03      0.3708E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.362      0.3709E+03      0.3709E+03      0.3709E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.381      0.3711E+03      0.3711E+03      0.3711E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.401      0.3713E+03      0.3713E+03      0.3713E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.420      0.3714E+03      0.3714E+03      0.3714E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.440      0.3716E+03      0.3716E+03      0.3716E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.459      0.3718E+03      0.3718E+03      0.3718E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.479      0.3720E+03      0.3720E+03      0.3720E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.498      0.3722E+03      0.3722E+03      0.3722E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.518      0.3723E+03      0.3723E+03      0.3723E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.538      0.3725E+03      0.3725E+03      0.3725E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.557      0.3727E+03      0.3727E+03      0.3727E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.577      0.3729E+03      0.3729E+03      0.3729E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.596      0.3730E+03      0.3730E+03      0.3730E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.616      0.3732E+03      0.3732E+03      0.3732E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.635      0.3734E+03      0.3734E+03      0.3734E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.655      0.3736E+03      0.3736E+03      0.3736E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.675      0.3737E+03      0.3737E+03      0.3737E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.694      0.3739E+03      0.3739E+03      0.3739E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.714      0.3741E+03      0.3741E+03      0.3741E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.733      0.3743E+03      0.3743E+03      0.3743E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.753      0.3745E+03      0.3745E+03      0.3745E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.772      0.3746E+03      0.3746E+03      0.3746E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.792      0.3748E+03      0.3748E+03      0.3748E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.811      0.3750E+03      0.3750E+03      0.3750E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.831      0.1876E+03      0.1876E+03      0.1876E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.851      0.1877E+03      0.1877E+03      0.1877E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.870      0.1878E+03      0.1878E+03      0.1878E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.890      0.1878E+03      0.1878E+03      0.1878E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.909      0.1879E+03      0.1879E+03      0.1879E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.929      0.1880E+03      0.1880E+03      0.1880E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.948      0.1881E+03      0.1881E+03      0.1881E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.968      0.1882E+03      0.1882E+03      0.1882E+03      0.0000E+00      0.0000E+00      0.0000E+00
  34.987      0.1883E+03      0.1883E+03      0.1883E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.007      0.1884E+03      0.1884E+03      0.1884E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.027      0.1885E+03      0.1885E+03      0.1885E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.046      0.1886E+03      0.1886E+03      0.1886E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.066      0.1887E+03      0.1887E+03      0.1887E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.085      0.1887E+03      0.1887E+03      0.1887E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.105      0.1888E+03      0.1888E+03      0.1888E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.124      0.1889E+03      0.1889E+03      0.1889E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.144      0.1890E+03      0.1890E+03      0.1890E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.163      0.1891E+03      0.1891E+03      0.1891E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.183      0.1892E+03      0.1892E+03      0.1892E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.203      0.1893E+03      0.1893E+03      0.1893E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.222      0.1894E+03      0.1894E+03      0.1894E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.242      0.1894E+03      0.1894E+03      0.1894E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.261      0.1895E+03      0.1895E+03      0.1895E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.281      0.1896E+03      0.1896E+03      0.1896E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.300      0.1897E+03      0.1897E+03      0.1897E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.320      0.1898E+03      0.1898E+03      0.1898E+03      0.0000E+00      0.0000E+00      0.0000E+00
  35.340      0.1899E+03      0.1899E+03      0.1899E+03      0.0000E+00      0.0000E+00      0.0000E+00
