       #Energy       JDOS-UP       JDOS-DOWN     JDOS-TOTAL
       3.31500       0.10230       0.10231       0.20461
       3.32000       0.10819       0.10820       0.21640
       3.32500       0.11436       0.11437       0.22873
       3.33000       0.12081       0.12082       0.24163
       3.33500       0.12754       0.12756       0.25510
       3.34000       0.13458       0.13459       0.26916
       3.34500       0.14191       0.14193       0.28384
       3.35000       0.14956       0.14958       0.29914
       3.35500       0.15753       0.15755       0.31508
       3.36000       0.16583       0.16585       0.33168
       3.36500       0.17447       0.17449       0.34895
       3.37000       0.18345       0.18346       0.36691
       3.37500       0.19278       0.19279       0.38557
       3.38000       0.20246       0.20248       0.40494
       3.38500       0.21251       0.21253       0.42504
       3.39000       0.22293       0.22295       0.44588
       3.39500       0.23373       0.23375       0.46747
       3.40000       0.24490       0.24493       0.48983
       3.40500       0.25647       0.25649       0.51296
       3.41000       0.26843       0.26845       0.53687
       3.41500       0.28078       0.28080       0.56158
       3.42000       0.29353       0.29355       0.58708
       3.42500       0.30669       0.30671       0.61340
       3.43000       0.32025       0.32027       0.64052
       3.43500       0.33422       0.33425       0.66847
       3.44000       0.34860       0.34863       0.69724
       3.44500       0.36340       0.36343       0.72683
       3.45000       0.37861       0.37864       0.75724
       3.45500       0.39423       0.39426       0.78848
       3.46000       0.41026       0.41029       0.82055
       3.46500       0.42670       0.42673       0.85344
       3.47000       0.44356       0.44359       0.88714
       3.47500       0.46081       0.46085       0.92166
       3.48000       0.47847       0.47851       0.95698
       3.48500       0.49653       0.49657       0.99310
       3.49000       0.51498       0.51502       1.03000
       3.49500       0.53382       0.53385       1.06767
       3.50000       0.55304       0.55307       1.10611
       3.50500       0.57263       0.57266       1.14529
       3.51000       0.59258       0.59262       1.18520
       3.51500       0.61289       0.61293       1.22581
       3.52000       0.63354       0.63358       1.26712
       3.52500       0.65453       0.65457       1.30909
       3.53000       0.67583       0.67587       1.35171
       3.53500       0.69745       0.69749       1.39494
       3.54000       0.71936       0.71940       1.43877
       3.54500       0.74156       0.74160       1.48315
       3.55000       0.76401       0.76405       1.52807
       3.55500       0.78672       0.78676       1.57349
       3.56000       0.80966       0.80970       1.61937
       3.56500       0.83282       0.83286       1.66568
       3.57000       0.85617       0.85621       1.71238
       3.57500       0.87970       0.87974       1.75944
       3.58000       0.90339       0.90343       1.80682
       3.58500       0.92721       0.92726       1.85447
       3.59000       0.95115       0.95120       1.90235
       3.59500       0.97519       0.97523       1.95042
       3.60000       0.99929       0.99933       1.99862
       3.60500       1.02344       1.02349       2.04693
       3.61000       1.04762       1.04766       2.09528
       3.61500       1.07179       1.07184       2.14363
       3.62000       1.09595       1.09599       2.19193
       3.62500       1.12005       1.12009       2.24014
       3.63000       1.14407       1.14412       2.28819
       3.63500       1.16800       1.16804       2.33604
       3.64000       1.19179       1.19184       2.38363
       3.64500       1.21544       1.21548       2.43092
       3.65000       1.23890       1.23894       2.47784
       3.65500       1.26216       1.26220       2.52436
       3.66000       1.28518       1.28522       2.57040
       3.66500       1.30794       1.30798       2.61592
       3.67000       1.33042       1.33046       2.66087
       3.67500       1.35258       1.35262       2.70520
       3.68000       1.37440       1.37444       2.74884
       3.68500       1.39585       1.39589       2.79175
       3.69000       1.41692       1.41695       2.83387
       3.69500       1.43756       1.43760       2.87516
       3.70000       1.45776       1.45780       2.91555
       3.70500       1.47749       1.47752       2.95501
       3.71000       1.49673       1.49676       2.99349
       3.71500       1.51545       1.51548       3.03092
       3.72000       1.53362       1.53365       3.06728
       3.72500       1.55124       1.55127       3.10250
       3.73000       1.56826       1.56829       3.13655
       3.73500       1.58468       1.58471       3.16939
       3.74000       1.60047       1.60050       3.20097
       3.74500       1.61561       1.61564       3.23125
       3.75000       1.63008       1.63011       3.26019
       3.75500       1.64387       1.64389       3.28776
       3.76000       1.65695       1.65697       3.31392
       3.76500       1.66931       1.66933       3.33864
       3.77000       1.68093       1.68095       3.36189
       3.77500       1.69181       1.69183       3.38363
       3.78000       1.70192       1.70193       3.40385
       3.78500       1.71125       1.71127       3.42252
       3.79000       1.71979       1.71981       3.43960
       3.79500       1.72754       1.72755       3.45510
       3.80000       1.73448       1.73449       3.46897
       3.80500       1.74060       1.74061       3.48122
       3.81000       1.74590       1.74591       3.49182
       3.81500       1.75038       1.75038       3.50076
       3.82000       1.75402       1.75402       3.50804
       3.82500       1.75682       1.75683       3.51365
       3.83000       1.75879       1.75879       3.51758
       3.83500       1.75991       1.75991       3.51983
       3.84000       1.76020       1.76020       3.52040
       3.84500       1.75965       1.75965       3.51930
       3.85000       1.75826       1.75826       3.51652
       3.85500       1.75604       1.75604       3.51208
       3.86000       1.75300       1.75299       3.50599
       3.86500       1.74913       1.74912       3.49826
       3.87000       1.74445       1.74444       3.48889
       3.87500       1.73896       1.73895       3.47791
       3.88000       1.73268       1.73266       3.46534
       3.88500       1.72560       1.72559       3.45119
       3.89000       1.71775       1.71774       3.43549
       3.89500       1.70914       1.70912       3.41826
       3.90000       1.69977       1.69975       3.39952
       3.90500       1.68967       1.68965       3.37932
       3.91000       1.67884       1.67882       3.35766
       3.91500       1.66730       1.66728       3.33459
       3.92000       1.65508       1.65506       3.31013
       3.92500       1.64218       1.64215       3.28433
       3.93000       1.62862       1.62860       3.25722
       3.93500       1.61443       1.61440       3.22883
       3.94000       1.59962       1.59959       3.19921
       3.94500       1.58421       1.58418       3.16838
       3.95000       1.56822       1.56819       3.13640
       3.95500       1.55167       1.55164       3.10331
       3.96000       1.53459       1.53456       3.06914
       3.96500       1.51699       1.51696       3.03395
       3.97000       1.49890       1.49887       2.99777
       3.97500       1.48035       1.48031       2.96066
       3.98000       1.46134       1.46131       2.92265
       3.98500       1.44191       1.44188       2.88379
       3.99000       1.42209       1.42205       2.84414
       3.99500       1.40188       1.40185       2.80373
       4.00000       1.38133       1.38129       2.76262
       4.00500       1.36044       1.36041       2.72085
       4.01000       1.33926       1.33922       2.67847
       4.01500       1.31779       1.31775       2.63553
       4.02000       1.29606       1.29602       2.59208
       4.02500       1.27410       1.27406       2.54815
       4.03000       1.25193       1.25189       2.50381
       4.03500       1.22957       1.22953       2.45910
       4.04000       1.20705       1.20701       2.41406
       4.04500       1.18439       1.18435       2.36874
       4.05000       1.16162       1.16158       2.32319
       4.05500       1.13875       1.13871       2.27746
       4.06000       1.11581       1.11577       2.23157
       4.06500       1.09282       1.09278       2.18559
       4.07000       1.06980       1.06976       2.13956
       4.07500       1.04677       1.04673       2.09351
       4.08000       1.02376       1.02372       2.04749
       4.08500       1.00079       1.00075       2.00153
       4.09000       0.97786       0.97782       1.95569
       4.09500       0.95502       0.95497       1.90999
       4.10000       0.93226       0.93222       1.86448
       4.10500       0.90961       0.90957       1.81919
       4.11000       0.88710       0.88706       1.77415
       4.11500       0.86473       0.86469       1.72941
       4.12000       0.84252       0.84248       1.68499
       4.12500       0.82048       0.82044       1.64093
       4.13000       0.79865       0.79861       1.59725
       4.13500       0.77702       0.77698       1.55399
       4.14000       0.75561       0.75557       1.51118
       4.14500       0.73444       0.73440       1.46884
       4.15000       0.71351       0.71348       1.42699
       4.15500       0.69285       0.69281       1.38566
       4.16000       0.67246       0.67242       1.34488
       4.16500       0.65235       0.65231       1.30466
       4.17000       0.63253       0.63250       1.26503
       4.17500       0.61302       0.61298       1.22600
       4.18000       0.59382       0.59378       1.18760
       4.18500       0.57493       0.57490       1.14983
       4.19000       0.55637       0.55634       1.11272
       4.19500       0.53815       0.53812       1.07627
       4.20000       0.52026       0.52023       1.04050
       4.20500       0.50272       0.50269       1.00542
       4.21000       0.48553       0.48550       0.97104
       4.21500       0.46870       0.46867       0.93736
       4.22000       0.45222       0.45219       0.90441
       4.22500       0.43610       0.43607       0.87217
       4.23000       0.42034       0.42032       0.84066
       4.23500       0.40495       0.40493       0.80988
       4.24000       0.38993       0.38990       0.77984
       4.24500       0.37527       0.37525       0.75052
       4.25000       0.36099       0.36096       0.72195
       4.25500       0.34706       0.34704       0.69410
       4.26000       0.33351       0.33349       0.66699
       4.26500       0.32032       0.32030       0.64062
       4.27000       0.30749       0.30747       0.61497
       4.27500       0.29503       0.29501       0.59004
       4.28000       0.28293       0.28290       0.56583
       4.28500       0.27118       0.27116       0.54233
       4.29000       0.25978       0.25976       0.51954
       4.29500       0.24874       0.24872       0.49745
       4.30000       0.23804       0.23802       0.47606
       4.30500       0.22768       0.22766       0.45534
       4.31000       0.21766       0.21764       0.43530
       4.31500       0.20797       0.20795       0.41592
       4.32000       0.19860       0.19859       0.39719
       4.32500       0.18956       0.18955       0.37911
       4.33000       0.18084       0.18082       0.36166
       4.33500       0.17242       0.17241       0.34483
       4.34000       0.16431       0.16430       0.32861
       4.34500       0.15650       0.15649       0.31299
       4.35000       0.14898       0.14897       0.29795
       4.35500       0.14174       0.14173       0.28348
       4.36000       0.13479       0.13478       0.26957
       4.36500       0.12811       0.12809       0.25620
       4.37000       0.12169       0.12168       0.24336
       4.37500       0.11553       0.11552       0.23105
       4.38000       0.10962       0.10961       0.21924
       4.38500       0.10396       0.10395       0.20792
       4.39000       0.09854       0.09853       0.19707
       4.39500       0.09335       0.09334       0.18670
       4.40000       0.08839       0.08838       0.17677
       4.40500       0.08364       0.08363       0.16728
       4.41000       0.07911       0.07910       0.15821
       4.41500       0.07478       0.07477       0.14955
       4.42000       0.07065       0.07064       0.14128
       4.42500       0.06671       0.06670       0.13340
       4.43000       0.06295       0.06294       0.12589
       4.43500       0.05937       0.05937       0.11874
       4.44000       0.05597       0.05596       0.11193
       4.44500       0.05273       0.05273       0.10546
       4.45000       0.04965       0.04965       0.09930
       4.45500       0.04673       0.04672       0.09345
       4.46000       0.04395       0.04395       0.08790
       4.46500       0.04132       0.04131       0.08263
       4.47000       0.03882       0.03881       0.07763
       4.47500       0.03645       0.03644       0.07289
       4.48000       0.03421       0.03420       0.06841
       4.48500       0.03208       0.03208       0.06416
       4.49000       0.03008       0.03007       0.06015
       4.49500       0.02818       0.02817       0.05635
       4.50000       0.02638       0.02638       0.05276
       4.50500       0.02469       0.02469       0.04938
       4.51000       0.02309       0.02309       0.04618
       4.51500       0.02159       0.02158       0.04317
       4.52000       0.02017       0.02016       0.04033
       4.52500       0.01883       0.01883       0.03766
       4.53000       0.01757       0.01757       0.03514
       4.53500       0.01639       0.01638       0.03277
       4.54000       0.01527       0.01527       0.03055
       4.54500       0.01423       0.01423       0.02846
       4.55000       0.01325       0.01325       0.02649
       4.55500       0.01233       0.01233       0.02465
       4.56000       0.01146       0.01146       0.02293
       4.56500       0.01065       0.01065       0.02131
       4.57000       0.00990       0.00990       0.01979
       4.57500       0.00919       0.00919       0.01837
       4.58000       0.00852       0.00852       0.01705
       4.58500       0.00791       0.00790       0.01581
       4.59000       0.00733       0.00733       0.01465
       4.59500       0.00679       0.00678       0.01357
       4.60000       0.00628       0.00628       0.01256
       4.60500       0.00581       0.00581       0.01162
       4.61000       0.00537       0.00537       0.01074
       4.61500       0.00496       0.00496       0.00993
       4.62000       0.00459       0.00458       0.00917
       4.62500       0.00423       0.00423       0.00846
       4.63000       0.00390       0.00390       0.00781
       4.63500       0.00360       0.00360       0.00720
       4.64000       0.00332       0.00332       0.00663
       4.64500       0.00305       0.00305       0.00611
       4.65000       0.00281       0.00281       0.00562
       4.65500       0.00258       0.00258       0.00517
       4.66000       0.00238       0.00238       0.00475
       4.66500       0.00218       0.00218       0.00436
       4.67000       0.00200       0.00200       0.00401
       4.67500       0.00184       0.00184       0.00368
       4.68000       0.00169       0.00169       0.00337
       4.68500       0.00155       0.00155       0.00309
       4.69000       0.00142       0.00142       0.00283
       4.69500       0.00130       0.00130       0.00259
       4.70000       0.00119       0.00119       0.00237
       4.70500       0.00108       0.00108       0.00217
       4.71000       0.00099       0.00099       0.00198
       4.71500       0.00090       0.00090       0.00181
       4.72000       0.00083       0.00083       0.00165
       4.72500       0.00075       0.00075       0.00151
       4.73000       0.00069       0.00069       0.00137
       4.73500       0.00063       0.00063       0.00125
       4.74000       0.00057       0.00057       0.00114
       4.74500       0.00052       0.00052       0.00104
       4.75000       0.00047       0.00047       0.00094
       4.75500       0.00043       0.00043       0.00086
       4.76000       0.00039       0.00039       0.00078
       4.76500       0.00035       0.00035       0.00071
       4.77000       0.00032       0.00032       0.00064
       4.77500       0.00029       0.00029       0.00058
       4.78000       0.00026       0.00026       0.00053
       4.78500       0.00024       0.00024       0.00048
       4.79000       0.00022       0.00022       0.00043
       4.79500       0.00020       0.00020       0.00039
       4.80000       0.00018       0.00018       0.00035
       4.80500       0.00016       0.00016       0.00032
       4.81000       0.00014       0.00014       0.00029
       4.81500       0.00013       0.00013       0.00026
       4.82000       0.00012       0.00012       0.00023
       4.82500       0.00011       0.00011       0.00021
       4.83000       0.00010       0.00010       0.00019
       4.83500       0.00009       0.00009       0.00017
       4.84000       0.00008       0.00008       0.00015
       4.84500       0.00007       0.00007       0.00014
       4.85000       0.00006       0.00006       0.00012
       4.85500       0.00006       0.00006       0.00011
       4.86000       0.00005       0.00005       0.00010
       4.86500       0.00005       0.00005       0.00009
       4.87000       0.00004       0.00004       0.00008
       4.87500       0.00004       0.00004       0.00007
       4.88000       0.00003       0.00003       0.00006
       4.88500       0.00003       0.00003       0.00006
       4.89000       0.00003       0.00003       0.00005
       4.89500       0.00002       0.00002       0.00005
       4.90000       0.00002       0.00002       0.00004
       4.90500       0.00002       0.00002       0.00004
       4.91000       0.00002       0.00002       0.00003
       4.91500       0.00001       0.00001       0.00003
       4.92000       0.00001       0.00001       0.00003
       4.92500       0.00001       0.00001       0.00002
       4.93000       0.00001       0.00001       0.00002
       4.93500       0.00001       0.00001       0.00002
       4.94000       0.00001       0.00001       0.00002
       4.94500       0.00001       0.00001       0.00001
       4.95000       0.00001       0.00001       0.00001
       4.95500       0.00001       0.00001       0.00001
       4.96000       0.00001       0.00001       0.00001
       4.96500       0.00000       0.00000       0.00001
       4.97000       0.00000       0.00000       0.00001
       4.97500       0.00000       0.00000       0.00001
       4.98000       0.00000       0.00000       0.00001
       4.98500       0.00000       0.00000       0.00001
       4.99000       0.00000       0.00000       0.00000
       4.99500       0.00000       0.00000       0.00000
       5.00000       0.00000       0.00000       0.00000
       5.00500       0.00000       0.00000       0.00000
       5.01000       0.00000       0.00000       0.00000
       5.01500       0.00000       0.00000       0.00000
       5.02000       0.00000       0.00000       0.00000
       5.02500       0.00000       0.00000       0.00000
       5.03000       0.00000       0.00000       0.00000
       5.03500       0.00000       0.00000       0.00000
       5.04000       0.00000       0.00000       0.00000
       5.04500       0.00000       0.00000       0.00000
       5.05000       0.00000       0.00000       0.00000
       5.05500       0.00000       0.00000       0.00000
       5.06000       0.00000       0.00000       0.00000
       5.06500       0.00000       0.00000       0.00000
       5.07000       0.00000       0.00000       0.00000
       5.07500       0.00000       0.00000       0.00000
       5.08000       0.00000       0.00000       0.00000
       5.08500       0.00000       0.00000       0.00000
       5.09000       0.00000       0.00000       0.00000
       5.09500       0.00000       0.00000       0.00000
       5.10000       0.00000       0.00000       0.00000
       5.10500       0.00000       0.00000       0.00000
       5.11000       0.00000       0.00000       0.00000
       5.11500       0.00000       0.00000       0.00000
       5.12000       0.00000       0.00000       0.00000
       5.12500       0.00000       0.00000       0.00000
       5.13000       0.00000       0.00000       0.00000
       5.13500       0.00000       0.00000       0.00000
       5.14000       0.00000       0.00000       0.00000
       5.14500       0.00000       0.00000       0.00000
       5.15000       0.00000       0.00000       0.00000
       5.15500       0.00000       0.00000       0.00000
       5.16000       0.00000       0.00000       0.00000
       5.16500       0.00000       0.00000       0.00000
       5.17000       0.00000       0.00000       0.00000
       5.17500       0.00000       0.00000       0.00000
       5.18000       0.00000       0.00000       0.00000
       5.18500       0.00000       0.00000       0.00000
       5.19000       0.00000       0.00000       0.00000
       5.19500       0.00000       0.00000       0.00000
       5.20000       0.00000       0.00000       0.00000
       5.20500       0.00000       0.00000       0.00000
       5.21000       0.00000       0.00000       0.00000
       5.21500       0.00000       0.00000       0.00000
       5.22000       0.00000       0.00000       0.00000
       5.22500       0.00000       0.00000       0.00000
       5.23000       0.00000       0.00000       0.00000
       5.23500       0.00000       0.00000       0.00000
       5.24000       0.00000       0.00000       0.00000
       5.24500       0.00000       0.00000       0.00000
       5.25000       0.00000       0.00000       0.00000
       5.25500       0.00000       0.00000       0.00000
       5.26000       0.00000       0.00000       0.00000
       5.26500       0.00000       0.00000       0.00000
       5.27000       0.00000       0.00000       0.00000
       5.27500       0.00000       0.00000       0.00000
       5.28000       0.00000       0.00000       0.00000
       5.28500       0.00000       0.00000       0.00000
       5.29000       0.00000       0.00000       0.00000
       5.29500       0.00000       0.00000       0.00000
       5.30000       0.00000       0.00000       0.00000
       5.30500       0.00000       0.00000       0.00000
       5.31000       0.00000       0.00000       0.00000
       5.31500       0.00000       0.00000       0.00000
       5.32000       0.00000       0.00000       0.00000
       5.32500       0.00000       0.00000       0.00000
       5.33000       0.00000       0.00000       0.00000
       5.33500       0.00000       0.00000       0.00000
       5.34000       0.00000       0.00000       0.00000
       5.34500       0.00000       0.00000       0.00000
       5.35000       0.00000       0.00000       0.00000
       5.35500       0.00000       0.00000       0.00000
       5.36000       0.00000       0.00000       0.00000
       5.36500       0.00000       0.00000       0.00000
       5.37000       0.00000       0.00000       0.00000
       5.37500       0.00000       0.00000       0.00000
       5.38000       0.00000       0.00000       0.00000
       5.38500       0.00000       0.00000       0.00000
       5.39000       0.00000       0.00000       0.00000
       5.39500       0.00000       0.00000       0.00000
       5.40000       0.00000       0.00000       0.00000
       5.40500       0.00000       0.00000       0.00000
       5.41000       0.00000       0.00000       0.00000
       5.41500       0.00000       0.00000       0.00000
       5.42000       0.00000       0.00000       0.00000
       5.42500       0.00000       0.00000       0.00000
       5.43000       0.00000       0.00000       0.00000
       5.43500       0.00000       0.00000       0.00000
       5.44000       0.00000       0.00000       0.00000
       5.44500       0.00000       0.00000       0.00000
       5.45000       0.00000       0.00000       0.00000
       5.45500       0.00000       0.00000       0.00000
       5.46000       0.00000       0.00000       0.00000
       5.46500       0.00000       0.00000       0.00000
       5.47000       0.00000       0.00000       0.00000
       5.47500       0.00000       0.00000       0.00000
       5.48000       0.00000       0.00000       0.00000
       5.48500       0.00000       0.00000       0.00000
       5.49000       0.00000       0.00000       0.00000
       5.49500       0.00000       0.00000       0.00000
       5.50000       0.00000       0.00000       0.00000
       5.50500       0.00000       0.00000       0.00000
       5.51000       0.00000       0.00000       0.00000
       5.51500       0.00000       0.00000       0.00000
       5.52000       0.00000       0.00000       0.00000
       5.52500       0.00000       0.00000       0.00000
       5.53000       0.00000       0.00000       0.00000
       5.53500       0.00000       0.00000       0.00000
       5.54000       0.00000       0.00000       0.00000
       5.54500       0.00000       0.00000       0.00000
       5.55000       0.00000       0.00000       0.00000
       5.55500       0.00000       0.00000       0.00000
       5.56000       0.00000       0.00000       0.00000
       5.56500       0.00000       0.00000       0.00000
       5.57000       0.00000       0.00000       0.00000
       5.57500       0.00000       0.00000       0.00000
       5.58000       0.00000       0.00000       0.00000
       5.58500       0.00000       0.00000       0.00000
       5.59000       0.00000       0.00000       0.00000
       5.59500       0.00000       0.00000       0.00000
       5.60000       0.00000       0.00000       0.00000
       5.60500       0.00000       0.00000       0.00000
       5.61000       0.00000       0.00000       0.00000
       5.61500       0.00000       0.00000       0.00000
       5.62000       0.00000       0.00000       0.00000
       5.62500       0.00000       0.00000       0.00000
       5.63000       0.00000       0.00000       0.00000
       5.63500       0.00000       0.00000       0.00000
       5.64000       0.00000       0.00000       0.00000
       5.64500       0.00000       0.00000       0.00000
       5.65000       0.00000       0.00000       0.00000
       5.65500       0.00000       0.00000       0.00000
       5.66000       0.00000       0.00000       0.00000
       5.66500       0.00000       0.00000       0.00000
       5.67000       0.00000       0.00000       0.00000
       5.67500       0.00000       0.00000       0.00000
       5.68000       0.00000       0.00000       0.00000
       5.68500       0.00000       0.00000       0.00000
       5.69000       0.00000       0.00000       0.00000
       5.69500       0.00000       0.00000       0.00000
       5.70000       0.00000       0.00000       0.00000
       5.70500       0.00000       0.00000       0.00000
       5.71000       0.00000       0.00000       0.00000
       5.71500       0.00000       0.00000       0.00000
       5.72000       0.00000       0.00000       0.00000
       5.72500       0.00000       0.00000       0.00000
       5.73000       0.00000       0.00000       0.00000
       5.73500       0.00000       0.00000       0.00000
       5.74000       0.00000       0.00000       0.00000
       5.74500       0.00000       0.00000       0.00000
       5.75000       0.00000       0.00000       0.00000
       5.75500       0.00000       0.00000       0.00000
       5.76000       0.00000       0.00000       0.00000
       5.76500       0.00000       0.00000       0.00000
       5.77000       0.00000       0.00000       0.00000
       5.77500       0.00000       0.00000       0.00000
       5.78000       0.00000       0.00000       0.00000
       5.78500       0.00000       0.00000       0.00000
       5.79000       0.00000       0.00000       0.00000
       5.79500       0.00000       0.00000       0.00000
       5.80000       0.00000       0.00000       0.00000
       5.80500       0.00000       0.00000       0.00000
       5.81000       0.00000       0.00000       0.00000
       5.81500       0.00000       0.00000       0.00000
       5.82000       0.00000       0.00000       0.00000
       5.82500       0.00000       0.00000       0.00000
       5.83000       0.00000       0.00000       0.00000
       5.83500       0.00000       0.00000       0.00000
       5.84000       0.00000       0.00000       0.00000
       5.84500       0.00000       0.00000       0.00000
       5.85000       0.00000       0.00000       0.00000
       5.85500       0.00000       0.00000       0.00000
       5.86000       0.00000       0.00000       0.00000
       5.86500       0.00000       0.00000       0.00000
       5.87000       0.00000       0.00000       0.00000
       5.87500       0.00000       0.00000       0.00000
       5.88000       0.00000       0.00000       0.00000
       5.88500       0.00000       0.00000       0.00000
       5.89000       0.00000       0.00000       0.00000
       5.89500       0.00000       0.00000       0.00000
       5.90000       0.00000       0.00000       0.00000
       5.90500       0.00000       0.00000       0.00000
       5.91000       0.00000       0.00000       0.00000
       5.91500       0.00000       0.00000       0.00000
       5.92000       0.00000       0.00000       0.00000
       5.92500       0.00000       0.00000       0.00000
       5.93000       0.00000       0.00000       0.00000
       5.93500       0.00000       0.00000       0.00000
       5.94000       0.00000       0.00000       0.00000
       5.94500       0.00000       0.00000       0.00000
       5.95000       0.00000       0.00000       0.00000
       5.95500       0.00000       0.00000       0.00000
       5.96000       0.00000       0.00000       0.00000
       5.96500       0.00000       0.00000       0.00000
       5.97000       0.00000       0.00000       0.00000
       5.97500       0.00000       0.00000       0.00000
       5.98000       0.00000       0.00000       0.00000
       5.98500       0.00000       0.00000       0.00000
       5.99000       0.00000       0.00000       0.00000
       5.99500       0.00000       0.00000       0.00000
       6.00000       0.00000       0.00000       0.00000
       6.00500       0.00000       0.00000       0.00000
       6.01000       0.00000       0.00000       0.00000
       6.01500       0.00000       0.00000       0.00000
       6.02000       0.00000       0.00000       0.00000
       6.02500       0.00000       0.00000       0.00000
       6.03000       0.00000       0.00000       0.00000
       6.03500       0.00000       0.00000       0.00000
       6.04000       0.00000       0.00000       0.00000
       6.04500       0.00000       0.00000       0.00000
       6.05000       0.00000       0.00000       0.00000
       6.05500       0.00000       0.00000       0.00000
       6.06000       0.00000       0.00000       0.00000
       6.06500       0.00000       0.00000       0.00000
       6.07000       0.00000       0.00000       0.00000
       6.07500       0.00000       0.00000       0.00000
       6.08000       0.00000       0.00000       0.00000
       6.08500       0.00000       0.00000       0.00000
       6.09000       0.00000       0.00000       0.00000
       6.09500       0.00000       0.00000       0.00000
       6.10000       0.00000       0.00000       0.00000
       6.10500       0.00000       0.00000       0.00000
       6.11000       0.00000       0.00000       0.00000
       6.11500       0.00000       0.00000       0.00000
       6.12000       0.00000       0.00000       0.00000
       6.12500       0.00000       0.00000       0.00000
       6.13000       0.00000       0.00000       0.00000
       6.13500       0.00000       0.00000       0.00000
       6.14000       0.00000       0.00000       0.00000
       6.14500       0.00000       0.00000       0.00000
       6.15000       0.00000       0.00000       0.00000
       6.15500       0.00000       0.00000       0.00000
       6.16000       0.00000       0.00000       0.00000
       6.16500       0.00000       0.00000       0.00000
       6.17000       0.00000       0.00000       0.00000
       6.17500       0.00000       0.00000       0.00000
       6.18000       0.00000       0.00000       0.00000
       6.18500       0.00000       0.00000       0.00000
       6.19000       0.00000       0.00000       0.00000
       6.19500       0.00000       0.00000       0.00000
       6.20000       0.00000       0.00000       0.00000
       6.20500       0.00000       0.00000       0.00000
       6.21000       0.00000       0.00000       0.00000
       6.21500       0.00000       0.00000       0.00000
       6.22000       0.00000       0.00000       0.00000
       6.22500       0.00000       0.00000       0.00000
       6.23000       0.00000       0.00000       0.00000
       6.23500       0.00000       0.00000       0.00000
       6.24000       0.00000       0.00000       0.00000
       6.24500       0.00000       0.00000       0.00000
       6.25000       0.00000       0.00000       0.00000
       6.25500       0.00000       0.00000       0.00000
       6.26000       0.00000       0.00000       0.00000
       6.26500       0.00000       0.00000       0.00000
       6.27000       0.00000       0.00000       0.00000
       6.27500       0.00000       0.00000       0.00000
       6.28000       0.00000       0.00000       0.00000
       6.28500       0.00000       0.00000       0.00000
       6.29000       0.00000       0.00000       0.00000
       6.29500       0.00000       0.00000       0.00000
       6.30000       0.00000       0.00000       0.00000
       6.30500       0.00000       0.00000       0.00000
       6.31000       0.00000       0.00000       0.00000
       6.31500       0.00000       0.00000       0.00000
       6.32000       0.00000       0.00000       0.00000
       6.32500       0.00000       0.00000       0.00000
       6.33000       0.00000       0.00000       0.00000
       6.33500       0.00000       0.00000       0.00000
       6.34000       0.00000       0.00000       0.00000
       6.34500       0.00000       0.00000       0.00000
       6.35000       0.00000       0.00000       0.00000
       6.35500       0.00000       0.00000       0.00000
       6.36000       0.00000       0.00000       0.00000
       6.36500       0.00000       0.00000       0.00000
       6.37000       0.00000       0.00000       0.00000
       6.37500       0.00000       0.00000       0.00000
       6.38000       0.00000       0.00000       0.00000
       6.38500       0.00000       0.00000       0.00000
       6.39000       0.00000       0.00000       0.00000
       6.39500       0.00000       0.00000       0.00000
       6.40000       0.00000       0.00000       0.00000
       6.40500       0.00000       0.00000       0.00000
       6.41000       0.00000       0.00000       0.00000
       6.41500       0.00000       0.00000       0.00000
       6.42000       0.00000       0.00000       0.00000
       6.42500       0.00000       0.00000       0.00000
       6.43000       0.00000       0.00000       0.00000
       6.43500       0.00000       0.00000       0.00000
       6.44000       0.00000       0.00000       0.00000
       6.44500       0.00000       0.00000       0.00000
       6.45000       0.00000       0.00000       0.00000
       6.45500       0.00000       0.00000       0.00000
       6.46000       0.00000       0.00000       0.00000
       6.46500       0.00000       0.00000       0.00000
       6.47000       0.00000       0.00000       0.00000
       6.47500       0.00000       0.00000       0.00000
       6.48000       0.00000       0.00000       0.00000
       6.48500       0.00000       0.00000       0.00000
       6.49000       0.00000       0.00000       0.00000
       6.49500       0.00000       0.00000       0.00000
       6.50000       0.00000       0.00000       0.00000
       6.50500       0.00000       0.00000       0.00000
       6.51000       0.00000       0.00000       0.00000
       6.51500       0.00000       0.00000       0.00000
       6.52000       0.00000       0.00000       0.00000
       6.52500       0.00000       0.00000       0.00000
       6.53000       0.00000       0.00000       0.00000
       6.53500       0.00000       0.00000       0.00000
       6.54000       0.00000       0.00000       0.00000
       6.54500       0.00000       0.00000       0.00000
       6.55000       0.00000       0.00000       0.00000
       6.55500       0.00000       0.00000       0.00000
       6.56000       0.00000       0.00000       0.00000
       6.56500       0.00000       0.00000       0.00000
       6.57000       0.00000       0.00000       0.00000
       6.57500       0.00000       0.00000       0.00000
       6.58000       0.00000       0.00000       0.00000
       6.58500       0.00000       0.00000       0.00000
       6.59000       0.00000       0.00000       0.00000
       6.59500       0.00000       0.00000       0.00000
       6.60000       0.00000       0.00000       0.00000
       6.60500       0.00000       0.00000       0.00000
       6.61000       0.00000       0.00000       0.00000
       6.61500       0.00000       0.00000       0.00000
       6.62000       0.00000       0.00000       0.00000
       6.62500       0.00000       0.00000       0.00000
       6.63000       0.00000       0.00000       0.00000
       6.63500       0.00000       0.00000       0.00000
