       #Energy       JDOS
      12.69365       0.00000
      12.70365       0.00000
      12.71364       0.00000
      12.72364       0.00000
      12.73363       0.00000
      12.74363       0.00000
      12.75362       0.00000
      12.76362       0.00000
      12.77361       0.00000
      12.78361       0.00000
      12.79360       0.00000
      12.80360       0.00000
      12.81359       0.00000
      12.82359       0.00000
      12.83358       0.00000
      12.84358       0.00000
      12.85357       0.00000
      12.86357       0.00000
      12.87356       0.00000
      12.88356       0.00000
      12.89355       0.00000
      12.90355       0.00000
      12.91354       0.00000
      12.92354       0.00000
      12.93353       0.00000
      12.94353       0.00000
      12.95352       0.00000
      12.96352       0.00000
      12.97351       0.00000
      12.98351       0.00000
      12.99350       0.00000
      13.00350       0.00000
      13.01349       0.00000
      13.02349       0.00000
      13.03348       0.00000
      13.04348       0.00000
      13.05347       0.00000
      13.06347       0.00000
      13.07346       0.00000
      13.08346       0.00000
      13.09345       0.00000
      13.10345       0.00000
      13.11344       0.00000
      13.12344       0.00000
      13.13343       0.00000
      13.14343       0.00000
      13.15342       0.00000
      13.16342       0.00000
      13.17341       0.00000
      13.18341       0.00000
      13.19340       0.00000
      13.20340       0.00000
      13.21339       0.00000
      13.22339       0.00000
      13.23338       0.00000
      13.24338       0.00000
      13.25337       0.00000
      13.26337       0.00000
      13.27336       0.00000
      13.28336       0.00000
      13.29335       0.00000
      13.30335       0.00000
      13.31334       0.00000
      13.32334       0.00000
      13.33333       0.00000
      13.34333       0.00000
      13.35332       0.00000
      13.36332       0.00000
      13.37331       0.00000
      13.38331       0.00000
      13.39330       0.00000
      13.40330       0.00000
      13.41329       0.00000
      13.42329       0.00000
      13.43328       0.00000
      13.44328       0.00000
      13.45327       0.00000
      13.46327       0.00000
      13.47326       0.00000
      13.48326       0.00000
      13.49325       0.00000
      13.50325       0.00000
      13.51324       0.00000
      13.52324       0.00000
      13.53323       0.00000
      13.54323       0.00000
      13.55322       0.00000
      13.56322       0.00000
      13.57321       0.00000
      13.58321       0.00000
      13.59320       0.00000
      13.60320       0.00000
      13.61319       0.00000
      13.62319       0.00000
      13.63318       0.00000
      13.64318       0.00000
      13.65317       0.00000
      13.66317       0.00000
      13.67316       0.00000
      13.68316       0.00000
      13.69315       0.00000
      13.70315       0.00000
      13.71314       0.00000
      13.72314       0.00000
      13.73313       0.00000
      13.74313       0.00000
      13.75312       0.00000
      13.76312       0.00000
      13.77311       0.00000
      13.78311       0.00000
      13.79310       0.00000
      13.80310       0.00000
      13.81309       0.00000
      13.82309       0.00000
      13.83308       0.00000
      13.84308       0.00000
      13.85307       0.00000
      13.86307       0.00000
      13.87306       0.00000
      13.88306       0.00000
      13.89305       0.00000
      13.90305       0.00000
      13.91304       0.00000
      13.92304       0.00000
      13.93303       0.00000
      13.94303       0.00000
      13.95302       0.00000
      13.96302       0.00000
      13.97301       0.00000
      13.98301       0.00000
      13.99300       0.00000
      14.00300       0.00000
      14.01299       0.00000
      14.02299       0.00000
      14.03298       0.00000
      14.04298       0.00000
      14.05297       0.00000
      14.06297       0.00000
      14.07296       0.00000
      14.08296       0.00000
      14.09295       0.00000
      14.10295       0.00000
      14.11294       0.00000
      14.12294       0.00000
      14.13293       0.00000
      14.14293       0.00000
      14.15292       0.00000
      14.16292       0.00000
      14.17291       0.00000
      14.18291       0.00000
      14.19290       0.00000
      14.20290       0.00000
      14.21289       0.00000
      14.22289       0.00000
      14.23288       0.00000
      14.24288       0.00000
      14.25287       0.00000
      14.26287       0.00000
      14.27286       0.00000
      14.28286       0.00000
      14.29285       0.00000
      14.30285       0.00000
      14.31284       0.00000
      14.32284       0.00000
      14.33283       0.00000
      14.34283       0.00000
      14.35282       0.00000
      14.36282       0.00000
      14.37281       0.00000
      14.38281       0.00000
      14.39280       0.00000
      14.40280       0.00000
      14.41279       0.00000
      14.42279       0.00000
      14.43278       0.00000
      14.44278       0.00000
      14.45277       0.00000
      14.46277       0.00000
      14.47276       0.00000
      14.48276       0.00000
      14.49275       0.00000
      14.50275       0.00000
      14.51274       0.00000
      14.52274       0.00000
      14.53273       0.00000
      14.54273       0.00000
      14.55272       0.00000
      14.56272       0.00000
      14.57271       0.00000
      14.58271       0.00000
      14.59270       0.00000
      14.60270       0.00000
      14.61269       0.00000
      14.62269       0.00000
      14.63268       0.00000
      14.64268       0.00000
      14.65267       0.00000
      14.66267       0.00000
      14.67266       0.00000
      14.68266       0.00000
      14.69265       0.00000
      14.70265       0.00000
      14.71264       0.00000
      14.72264       0.00000
      14.73263       0.00000
      14.74263       0.00000
      14.75262       0.00000
      14.76262       0.00000
      14.77261       0.00000
      14.78261       0.00000
      14.79260       0.00000
      14.80260       0.00000
      14.81259       0.00000
      14.82259       0.00000
      14.83258       0.00000
      14.84258       0.00000
      14.85257       0.00000
      14.86257       0.00000
      14.87256       0.00000
      14.88256       0.00000
      14.89255       0.00000
      14.90255       0.00000
      14.91254       0.00000
      14.92254       0.00000
      14.93253       0.00000
      14.94253       0.00000
      14.95252       0.00000
      14.96252       0.00000
      14.97251       0.00000
      14.98251       0.00000
      14.99250       0.00000
      15.00250       0.00000
      15.01249       0.00000
      15.02249       0.00000
      15.03248       0.00000
      15.04248       0.00000
      15.05247       0.00000
      15.06247       0.00000
      15.07246       0.00000
      15.08246       0.00000
      15.09245       0.00000
      15.10245       0.00000
      15.11244       0.00000
      15.12244       0.00000
      15.13243       0.00000
      15.14243       0.00000
      15.15242       0.00000
      15.16242       0.00000
      15.17241       0.00000
      15.18241       0.00000
      15.19240       0.00000
      15.20240       0.00000
      15.21239       0.00000
      15.22239       0.00000
      15.23238       0.00000
      15.24238       0.00000
      15.25237       0.00000
      15.26237       0.00000
      15.27236       0.00000
      15.28236       0.00000
      15.29235       0.00000
      15.30235       0.00000
      15.31234       0.00000
      15.32234       0.00000
      15.33233       0.00000
      15.34233       0.00000
      15.35232       0.00000
      15.36232       0.00000
      15.37231       0.00000
      15.38231       0.00000
      15.39230       0.00000
      15.40230       0.00000
      15.41229       0.00000
      15.42229       0.00000
      15.43228       0.00000
      15.44228       0.00000
      15.45227       0.00000
      15.46227       0.00000
      15.47226       0.00000
      15.48226       0.00000
      15.49225       0.00000
      15.50225       0.00000
      15.51224       0.00000
      15.52224       0.00000
      15.53223       0.00000
      15.54223       0.00000
      15.55222       0.00000
      15.56222       0.00000
      15.57221       0.00000
      15.58221       0.00000
      15.59220       0.00000
      15.60220       0.00000
      15.61219       0.00000
      15.62219       0.00000
      15.63218       0.00000
      15.64218       0.00000
      15.65217       0.00000
      15.66217       0.00000
      15.67216       0.00000
      15.68216       0.00000
      15.69215       0.00000
      15.70215       0.00000
      15.71214       0.00000
      15.72214       0.00000
      15.73213       0.00000
      15.74213       0.00000
      15.75212       0.00000
      15.76212       0.00000
      15.77211       0.00000
      15.78211       0.00000
      15.79210       0.00000
      15.80210       0.00000
      15.81209       0.00000
      15.82209       0.00000
      15.83208       0.00000
      15.84208       0.00000
      15.85207       0.00000
      15.86207       0.00000
      15.87206       0.00000
      15.88206       0.00000
      15.89205       0.00000
      15.90205       0.00000
      15.91204       0.00000
      15.92204       0.00000
      15.93203       0.00000
      15.94203       0.00000
      15.95202       0.00000
      15.96202       0.00000
      15.97201       0.00000
      15.98201       0.00000
      15.99200       0.00000
      16.00200       0.00000
      16.01199       0.00000
      16.02199       0.00000
      16.03198       0.00000
      16.04198       0.00000
      16.05197       0.00000
      16.06197       0.00000
      16.07196       0.00000
      16.08196       0.00000
      16.09195       0.00000
      16.10195       0.00000
      16.11194       0.00000
      16.12194       0.00000
      16.13193       0.00000
      16.14193       0.00000
      16.15192       0.00000
      16.16192       0.00000
      16.17191       0.00000
      16.18191       0.00000
      16.19190       0.00000
      16.20190       0.00000
      16.21189       0.00000
      16.22189       0.00000
      16.23188       0.00000
      16.24188       0.00000
      16.25187       0.00000
      16.26187       0.00000
      16.27186       0.00000
      16.28186       0.00000
      16.29185       0.00000
      16.30185       0.00000
      16.31184       0.00000
      16.32184       0.00000
      16.33183       0.00000
      16.34183       0.00000
      16.35182       0.00000
      16.36182       0.00000
      16.37181       0.00000
      16.38181       0.00000
      16.39180       0.00000
      16.40180       0.00000
      16.41179       0.00000
      16.42179       0.00000
      16.43178       0.00000
      16.44178       0.00000
      16.45177       0.00000
      16.46177       0.00000
      16.47176       0.00000
      16.48176       0.00000
      16.49175       0.00000
      16.50175       0.00000
      16.51174       0.00000
      16.52174       0.00000
      16.53173       0.00000
      16.54173       0.00000
      16.55172       0.00000
      16.56172       0.00000
      16.57171       0.00000
      16.58171       0.00000
      16.59170       0.00000
      16.60170       0.00000
      16.61169       0.00000
      16.62169       0.00000
      16.63168       0.00000
      16.64168       0.00000
      16.65167       0.00000
      16.66167       0.00000
      16.67166       0.00000
      16.68166       0.00000
      16.69165       0.00000
      16.70165       0.00000
      16.71164       0.00000
      16.72164       0.00000
      16.73163       0.00000
      16.74163       0.00000
      16.75162       0.00000
      16.76162       0.00000
      16.77161       0.00000
      16.78161       0.00000
      16.79160       0.00000
      16.80160       0.00000
      16.81159       0.00000
      16.82159       0.00000
      16.83158       0.00000
      16.84158       0.00000
      16.85157       0.00000
      16.86157       0.00000
      16.87156       0.00000
      16.88156       0.00000
      16.89155       0.00000
      16.90155       0.00000
      16.91154       0.00000
      16.92154       0.00000
      16.93153       0.00000
      16.94153       0.00000
      16.95152       0.00000
      16.96152       0.00000
      16.97151       0.00000
      16.98151       0.00000
      16.99150       0.00000
      17.00150       0.00000
      17.01149       0.00000
      17.02149       0.00000
      17.03148       0.00000
      17.04148       0.00000
      17.05147       0.00000
      17.06147       0.00000
      17.07146       0.00000
      17.08146       0.00000
      17.09145       0.00000
      17.10145       0.00000
      17.11144       0.00000
      17.12144       0.00000
      17.13143       0.00000
      17.14143       0.00000
      17.15142       0.00000
      17.16142       0.00000
      17.17141       0.00000
      17.18141       0.00000
      17.19140       0.00000
      17.20140       0.00000
      17.21139       0.00000
      17.22139       0.00000
      17.23138       0.00000
      17.24138       0.00000
      17.25137       0.00000
      17.26137       0.00000
      17.27136       0.00000
      17.28136       0.00000
      17.29135       0.00000
      17.30135       0.00000
      17.31134       0.00000
      17.32134       0.00000
      17.33133       0.00000
      17.34133       0.00000
      17.35132       0.00000
      17.36132       0.00000
      17.37131       0.00000
      17.38131       0.00000
      17.39130       0.00000
      17.40130       0.00000
      17.41129       0.00000
      17.42129       0.00000
      17.43128       0.00000
      17.44128       0.00000
      17.45127       0.00000
      17.46127       0.00000
      17.47126       0.00000
      17.48126       0.00000
      17.49125       0.00000
      17.50125       0.00000
      17.51124       0.00000
      17.52124       0.00000
      17.53123       0.00000
      17.54123       0.00000
      17.55122       0.00000
      17.56122       0.00000
      17.57121       0.00000
      17.58121       0.00000
      17.59120       0.00000
      17.60120       0.00000
      17.61119       0.00000
      17.62119       0.00000
      17.63118       0.00000
      17.64118       0.00000
      17.65117       0.00000
      17.66117       0.00000
      17.67116       0.00000
      17.68116       0.00000
      17.69115       0.00000
      17.70115       0.00000
      17.71114       0.00000
      17.72114       0.00000
      17.73113       0.00000
      17.74113       0.00000
      17.75112       0.00000
      17.76112       0.00000
      17.77111       0.00000
      17.78111       0.00000
      17.79110       0.00000
      17.80110       0.00000
      17.81109       0.00000
      17.82109       0.00000
      17.83108       0.00000
      17.84108       0.00000
      17.85107       0.00000
      17.86107       0.00000
      17.87106       0.00000
      17.88106       0.00000
      17.89105       0.00000
      17.90105       0.00000
      17.91104       0.00000
      17.92104       0.00000
      17.93103       0.00000
      17.94103       0.00000
      17.95102       0.00000
      17.96102       0.00000
      17.97101       0.00000
      17.98101       0.00000
      17.99100       0.00000
      18.00100       0.00000
      18.01099       0.00000
      18.02099       0.00000
      18.03098       0.00000
      18.04098       0.00000
      18.05097       0.00000
      18.06097       0.00000
      18.07096       0.00000
      18.08096       0.00000
      18.09095       0.00000
      18.10095       0.00000
      18.11094       0.00000
      18.12094       0.00000
      18.13093       0.00000
      18.14093       0.00000
      18.15092       0.00000
      18.16092       0.00000
      18.17091       0.00000
      18.18091       0.00000
      18.19090       0.00000
      18.20090       0.00000
      18.21089       0.00000
      18.22089       0.00000
      18.23088       0.00000
      18.24088       0.00000
      18.25087       0.00000
      18.26087       0.00000
      18.27086       0.00000
      18.28086       0.00000
      18.29085       0.00000
      18.30085       0.00000
      18.31084       0.00000
      18.32084       0.00000
      18.33083       0.00000
      18.34083       0.00000
      18.35082       0.00000
      18.36082       0.00000
      18.37081       0.00000
      18.38081       0.00000
      18.39080       0.00000
      18.40080       0.00000
      18.41079       0.00000
      18.42079       0.00000
      18.43078       0.00000
      18.44078       0.00000
      18.45077       0.00000
      18.46077       0.00000
      18.47076       0.00000
      18.48076       0.00000
      18.49075       0.00000
      18.50075       0.00000
      18.51074       0.00000
      18.52074       0.00000
      18.53073       0.00000
      18.54073       0.00000
      18.55072       0.00000
      18.56072       0.00000
      18.57071       0.00000
      18.58071       0.00000
      18.59070       0.00000
      18.60070       0.00000
      18.61069       0.00000
      18.62069       0.00000
      18.63068       0.00000
      18.64068       0.00000
      18.65067       0.00000
      18.66067       0.00000
      18.67066       0.00000
      18.68066       0.00000
      18.69065       0.00000
      18.70065       0.00000
      18.71064       0.00000
      18.72064       0.00000
      18.73063       0.00000
      18.74063       0.00000
      18.75062       0.00000
      18.76062       0.00000
      18.77061       0.00000
      18.78061       0.00000
      18.79060       0.00000
      18.80060       0.00000
      18.81059       0.00000
      18.82059       0.00000
      18.83058       0.00000
      18.84058       0.00000
      18.85057       0.00000
      18.86057       0.00000
      18.87056       0.00000
      18.88056       0.00000
      18.89055       0.00000
      18.90055       0.00000
      18.91054       0.00000
      18.92054       0.00000
      18.93053       0.00000
      18.94053       0.00000
      18.95052       0.00000
      18.96052       0.00000
      18.97051       0.00000
      18.98051       0.00000
      18.99050       0.00000
      19.00050       0.00000
      19.01049       0.00000
      19.02049       0.00000
      19.03048       0.00000
      19.04048       0.00000
      19.05047       0.00000
      19.06047       0.00000
      19.07046       0.00000
      19.08046       0.00000
      19.09045       0.00000
      19.10045       0.00000
      19.11044       0.00000
      19.12044       0.00000
      19.13043       0.00000
      19.14043       0.00000
      19.15042       0.00000
      19.16042       0.00000
      19.17041       0.00000
      19.18041       0.00000
      19.19040       0.00000
      19.20040       0.00000
      19.21039       0.00000
      19.22039       0.00000
      19.23038       0.00000
      19.24038       0.00000
      19.25037       0.00000
      19.26037       0.00000
      19.27036       0.00000
      19.28036       0.00000
      19.29035       0.00000
      19.30035       0.00000
      19.31034       0.00000
      19.32034       0.00000
      19.33033       0.00000
      19.34033       0.00000
      19.35032       0.00000
      19.36032       0.00000
      19.37031       0.00000
      19.38031       0.00000
      19.39030       0.00000
      19.40030       0.00000
      19.41029       0.00000
      19.42029       0.00000
      19.43028       0.00000
      19.44028       0.00000
      19.45027       0.00000
      19.46027       0.00000
      19.47026       0.00000
      19.48026       0.00000
      19.49025       0.00000
      19.50025       0.00000
      19.51024       0.00000
      19.52024       0.00000
      19.53023       0.00000
      19.54023       0.00000
      19.55022       0.00000
      19.56022       0.00000
      19.57021       0.00000
      19.58021       0.00000
      19.59020       0.00000
      19.60020       0.00000
      19.61019       0.00000
      19.62019       0.00000
      19.63018       0.00000
      19.64018       0.00000
      19.65017       0.00000
      19.66017       0.00000
      19.67016       0.00000
      19.68016       0.00000
      19.69015       0.00000
      19.70015       0.00000
      19.71014       0.00000
      19.72014       0.00000
      19.73013       0.00000
      19.74013       0.00000
      19.75012       0.00000
      19.76012       0.00000
      19.77011       0.00000
      19.78011       0.00000
      19.79010       0.00000
      19.80010       0.00000
      19.81009       0.00000
      19.82009       0.00000
      19.83008       0.00000
      19.84008       0.00000
      19.85007       0.00000
      19.86007       0.00000
      19.87006       0.00000
      19.88006       0.00000
      19.89005       0.00000
      19.90005       0.00000
      19.91004       0.00000
      19.92004       0.00000
      19.93003       0.00000
      19.94003       0.00000
      19.95002       0.00000
      19.96002       0.00000
      19.97001       0.00000
      19.98001       0.00000
      19.99000       0.00000
